SITE_ID,CUST_ID,ORDER_ID,ORDER_LINE_NO,ORDER_DEL_NO,DEMAND_KEY,DEMAND_TYPE,SUPPLY_KEY,SUPPLY_TYPE,BASE_ID,LOT_ID,SPLIT_ID,PART_ID,WANT_DATE,FINISH_DATE,ORDER_QTY,SHIPPED_QTY,DESIRED_QTY,RECEIVED_QTY,ALLOCATED_QTY
MTM2,CID-00612-01,CO-100019,1,203,CD~CO-100019~*~*~1~203,CD,NULL," "," "," "," ",139014203,2027-08-15 00:00:00.000,2026-05-29 00:00:00.000,1104.00000000,0.00000000,0.00000000,0.00000000,1104.00000000
MTM2,CID-00612-01,CO-100019,4,103,CD~CO-100019~*~*~4~103,CD,NULL," "," "," "," ",139016310,2027-08-15 00:00:00.000,2026-05-29 00:00:00.000,1104.00000000,0.00000000,0.00000000,0.00000000,1104.00000000
MTM2,CID-00022-03,CO-100018-22,1,10,CD~CO-100018-22~*~*~1~10,CD,NULL," "," "," "," ",AKK29932,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00022-03,CO-100018-22,2,52,CD~CO-100018-22~*~*~2~52,CD,NULL," "," "," "," ",AKK46582,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,96.00000000,0.00000000,0.00000000,0.00000000,96.00000000
MTM2,CID-00022-03,CO-100018-22,3,49,CD~CO-100018-22~*~*~3~49,CD,NULL," "," "," "," ",AKK54380,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,110.00000000,0.00000000,0.00000000,0.00000000,110.00000000
MTM2,CID-00022-03,CO-100018-22,4,47,CD~CO-100018-22~*~*~4~47,CD,NULL," "," "," "," ",AKK57447,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,180.00000000,0.00000000,0.00000000,0.00000000,180.00000000
MTM2,CID-00022-03,CO-100018-22,6,48,CD~CO-100018-22~*~*~6~48,CD,NULL," "," "," "," ",AUC24108,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,740.00000000,0.00000000,0.00000000,0.00000000,740.00000000
MTM2,CID-00022-03,CO-100018-22,12,102,CD~CO-100018-22~*~*~12~102,CD,NULL," "," "," "," ",TA32317,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,102,CD~CO-100018-22~*~*~13~102,CD,NULL," "," "," "," ",TA32318,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100033,1,41,CD~CO-100033~*~*~1~41,CD,NULL," "," "," "," ",AT573671,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,29.00000000,0.00000000,0.00000000,0.00000000,29.00000000
MTM2,CID-00022-03,CO-100033,2,40,CD~CO-100033~*~*~2~40,CD,NULL," "," "," "," ",AT577534,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,29.00000000,0.00000000,0.00000000,0.00000000,29.00000000
MTM2,CID-00022-03,CO-100033,3,41,CD~CO-100033~*~*~3~41,CD,NULL," "," "," "," ",AT578426,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,29.00000000,0.00000000,0.00000000,0.00000000,29.00000000
MTM2,CID-00022-03,CO-100033,4,40,CD~CO-100033~*~*~4~40,CD,NULL," "," "," "," ",AT578462,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,29.00000000,0.00000000,0.00000000,0.00000000,29.00000000
MTM2,CID-00022-03,CO-100033,5,40,CD~CO-100033~*~*~5~40,CD,NULL," "," "," "," ",AT578465,2027-08-13 00:00:00.000,2026-05-29 00:00:00.000,29.00000000,0.00000000,0.00000000,0.00000000,29.00000000
MTM2,CID-00331-01,CO-100013-21,1,53,CD~CO-100013-21~*~*~1~53,CD,NULL," "," "," "," ","11057-7392      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,370.00000000,0.00000000,0.00000000,0.00000000,370.00000000
MTM2,CID-00331-01,CO-100013-21,2,58,CD~CO-100013-21~*~*~2~58,CD,NULL," "," "," "," ","11057-7822      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,15000.00000000,0.00000000,0.00000000,0.00000000,15000.00000000
MTM2,CID-00331-01,CO-100013-21,3,53,CD~CO-100013-21~*~*~3~53,CD,NULL," "," "," "," ","11057-7975      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,140.00000000,0.00000000,0.00000000,0.00000000,140.00000000
MTM2,CID-00331-01,CO-100013-21,4,33,CD~CO-100013-21~*~*~4~33,CD,NULL," "," "," "," ","11058-4138      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00331-01,CO-100013-21,5,47,CD~CO-100013-21~*~*~5~47,CD,NULL," "," "," "," ","11058-7355      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,300.00000000,0.00000000,0.00000000,0.00000000,300.00000000
MTM2,CID-00331-01,CO-100013-21,6,30,CD~CO-100013-21~*~*~6~30,CD,NULL," "," "," "," ","11058-7782      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,250.00000000,0.00000000,0.00000000,0.00000000,250.00000000
MTM2,CID-00331-01,CO-100013-21,7,51,CD~CO-100013-21~*~*~7~51,CD,NULL," "," "," "," ","13042-0804      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100013-21,10,28,CD~CO-100013-21~*~*~10~28,CD,NULL," "," "," "," ","13272-4001      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,2160.00000000,0.00000000,0.00000000,0.00000000,2160.00000000
MTM2,CID-00331-01,CO-100013-21,14,51,CD~CO-100013-21~*~*~14~51,CD,NULL," "," "," "," ","27012-0857D      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,600.00000000,0.00000000,0.00000000,0.00000000,600.00000000
MTM2,CID-00331-01,CO-100013-21,15,43,CD~CO-100013-21~*~*~15~43,CD,NULL," "," "," "," ","27012-0917      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,550.00000000,0.00000000,0.00000000,0.00000000,550.00000000
MTM2,CID-00331-01,CO-100013-21,16,59,CD~CO-100013-21~*~*~16~59,CD,NULL," "," "," "," ","27012-0922      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,325.00000000,0.00000000,0.00000000,0.00000000,325.00000000
MTM2,CID-00331-01,CO-100013-21,18,28,CD~CO-100013-21~*~*~18~28,CD,NULL," "," "," "," ","49103-0017      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,8600.00000000,0.00000000,0.00000000,0.00000000,8600.00000000
MTM2,CID-00331-01,CO-100025-21,1,58,CD~CO-100025-21~*~*~1~58,CD,NULL," "," "," "," ","11057-7822      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,30000.00000000,0.00000000,0.00000000,0.00000000,30000.00000000
MTM2,CID-00331-01,CO-100025-21,2,57,CD~CO-100025-21~*~*~2~57,CD,NULL," "," "," "," ","13042-0804      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,5900.00000000,0.00000000,0.00000000,0.00000000,5900.00000000
MTM2,CID-00331-01,CO-100025-21,3,58,CD~CO-100025-21~*~*~3~58,CD,NULL," "," "," "," ","13272-3993      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,7000.00000000,0.00000000,0.00000000,0.00000000,7000.00000000
MTM2,CID-00331-01,CO-100025-21,4,35,CD~CO-100025-21~*~*~4~35,CD,NULL," "," "," "," ","13272-3994      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,16640.00000000,0.00000000,0.00000000,0.00000000,16640.00000000
MTM2,CID-00331-01,CO-100025-21,5,58,CD~CO-100025-21~*~*~5~58,CD,NULL," "," "," "," ","13272-4000      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,7200.00000000,0.00000000,0.00000000,0.00000000,7200.00000000
MTM2,CID-00331-01,CO-100025-21,7,58,CD~CO-100025-21~*~*~7~58,CD,NULL," "," "," "," ","49103-0016      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,7000.00000000,0.00000000,0.00000000,0.00000000,7000.00000000
MTM2,CID-00331-01,CO-100025-21,8,58,CD~CO-100025-21~*~*~8~58,CD,NULL," "," "," "," ","49103-0017      ",2027-08-12 00:00:00.000,2026-05-29 00:00:00.000,7000.00000000,0.00000000,0.00000000,0.00000000,7000.00000000
MTM2,CID-00045-01,CO-087125,1,917,CD~CO-087125~*~*~1~917,CD,NULL," "," "," "," ",0501 216 523,2027-08-10 00:00:00.000,2026-05-29 00:00:00.000,50.00000000,0.00000000,0.00000000,0.00000000,50.00000000
MTM2,CID-00347-01,CO-087118,1,348,CD~CO-087118~*~*~1~348,CD,NULL," "," "," "," ",1112.301.060,2027-08-09 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00347-01,CO-087119,1,363,CD~CO-087119~*~*~1~363,CD,NULL," "," "," "," ",1112.397.001,2027-08-09 00:00:00.000,2026-05-29 00:00:00.000,450.00000000,0.00000000,0.00000000,0.00000000,450.00000000
MTM2,CID-00660-03,CO-100001,4,50,CD~CO-100001~*~*~4~50,CD,NULL," "," "," "," ",1224196,2027-08-09 00:00:00.000,2026-05-29 00:00:00.000,120.00000000,0.00000000,0.00000000,0.00000000,120.00000000
MTM2,CID-00022-03,CO-100018-22,12,101,CD~CO-100018-22~*~*~12~101,CD,NULL," "," "," "," ",TA32317,2027-08-09 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00022-03,CO-100018-22,13,101,CD~CO-100018-22~*~*~13~101,CD,NULL," "," "," "," ",TA32318,2027-08-09 00:00:00.000,2026-05-29 00:00:00.000,240.00000000,0.00000000,0.00000000,0.00000000,240.00000000
MTM2,CID-00612-01,CO-100019,1,202,CD~CO-100019~*~*~1~202,CD,NULL," "," "," "," ",139014203,2027-08-08 00:00:00.000,2026-05-29 00:00:00.000,1104.00000000,0.00000000,0.00000000,0.00000000,1104.00000000
MTM2,CID-00612-01,CO-100019,4,102,CD~CO-100019~*~*~4~102,CD,NULL," "," "," "," ",139016310,2027-08-08 00:00:00.000,2026-05-29 00:00:00.000,1104.00000000,0.00000000,0.00000000,0.00000000,1104.00000000
MTM2,CID-00022-03,CO-100018-22,2,50,CD~CO-100018-22~*~*~2~50,CD,NULL," "," "," "," ",AKK46582,2027-08-06 00:00:00.000,2026-05-29 00:00:00.000,72.00000000,0.00000000,0.00000000,0.00000000,72.00000000
MTM2,CID-00022-03,CO-100018-22,2,51,CD~CO-100018-22~*~*~2~51,CD,NULL," "," "," "," ",AKK46582,2027-08-06 00:00:00.000,2026-05-29 00:00:00.000,72.00000000,0.00000000,0.00000000,0.00000000,72.00000000
MTM2,CID-00022-03,CO-100018-22,3,48,CD~CO-100018-22~*~*~3~48,CD,NULL," "," "," "," ",AKK54380,2027-08-06 00:00:00.000,2026-05-29 00:00:00.000,80.00000000,0.00000000,0.00000000,0.00000000,80.00000000
MTM2,CID-00022-03,CO-100018-22,4,46,CD~CO-100018-22~*~*~4~46,CD,NULL," "," "," "," ",AKK57447,2027-08-06 00:00:00.000,2026-05-29 00:00:00.000,180.00000000,0.00000000,0.00000000,0.00000000,180.00000000
